season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2023,Jaylon Jones,JoneJa12,IND,21,CB,17,10,0,62,35,0.565,354,10.1,5.7,5,99.8,9.5,288,66,0,0,0,0,0,44,2,0.043,2024-09-04
2023,PJ Locke,LockPJ00,DEN,26,S,12,8,1,35,21,0.6,302,14.4,8.6,2,95.2,9.4,149,153,9,0,0,3,3,53,9,0.145,2024-09-04
2023,Fabian Moreau,MoreFa00,DEN,29,CB,16,11,1,60,39,0.65,628,16.1,10.5,1,98.5,11.1,411,217,2,0,0,0,0,46,4,0.08,2024-09-04
2023,Keanu Neal,NealKe01,PIT,28,SS,9,8,1,34,21,0.618,282,13.4,8.3,1,85.7,7,160,122,10,0,1,0,1,50,8,0.138,2024-09-04
2023,Taylor Rapp,RappTa00,BUF,26,S,16,4,1,18,11,0.611,161,14.6,8.9,1,85.6,14.2,141,20,4,0,0,0.5,1,50,3,0.057,2024-09-04
2023,Isaiah Simmons,SimmIs00,NYG,25,S,17,4,1,27,22,0.815,199,9,7.4,0,81.9,1.9,37,162,54,4,0,1,5,50,8,0.138,2024-09-04
2023,Carrington Valentine,ValeCa00,GB,22,CB,17,12,0,59,34,0.576,411,12.1,7,1,84.8,10.9,312,99,0,0,0,0,0,44,4,0.083,2024-09-04
2023,Jimmie Ward,WardJi01,HOU,32,S,10,10,1,34,28,0.824,351,12.5,10.3,0,97.4,8.8,214,137,4,0,0,0,0,50,3,0.057,2024-09-04
2023,DJ Wonnum,WonnDJ00,MIN,26,OLB,15,14,0,8,6,0.75,50,8.3,6.3,0,90.6,0,-1,51,48,8,4,8,21,62,1,0.016,2024-09-04
2023,Josh Woods,WoodJo02,ARI,27,LB,11,7,0,29,23,0.793,185,8,6.4,2,116.2,3,51,134,12,1,0,0.5,2,61,9,0.129,2024-09-04
2023,Kwon Alexander,AlexKw00,PIT,29,LB,9,2,1,26,20,0.769,163,8.2,6.3,0,76.3,4.9,93,70,28,0,1,1,2,41,6,0.128,2024-09-04
2023,Sydney Brown,BrowSy00,PHI,23,S,14,6,1,24,19,0.792,200,10.5,8.3,2,111.8,8.8,120,80,6,0,0,0,0,45,3,0.063,2024-09-04
2023,Brian Burns,BurnBr00,CAR,25,LOLB,16,16,0,15,12,0.8,70,5.8,4.7,0,86.1,1.4,31,39,35,2,11,8,21,50,4,0.074,2024-09-04
2023,Calais Campbell,CampCa99,ATL,37,DL,17,17,0,3,2,0.667,13,6.5,4.3,0,75.7,-0.3,-1,14,0,7,10,6.5,24,56,8,0.125,2024-09-04
2023,Michael Danna,DannMi00,KC,26,DE,16,16,0,4,3,0.75,8,2.7,2,1,116.7,-4.5,-17,25,1,9,5,6.5,21,50,2,0.038,2024-09-04
2023,Mike Edwards,EdwaMi01,KC,27,S,17,5,1,31,15,0.484,199,13.3,6.4,2,77.2,11.9,130,69,6,0,0,1,1,51,5,0.089,2024-09-04
2023,Eddie Jackson,JackEd01,CHI,30,FS,12,12,1,30,18,0.6,353,19.6,11.8,3,120.6,19.3,273,80,1,0,0,0,0,37,8,0.178,2024-09-04
2023,Malcolm Koonce,KoonMa00,LV,25,DE,17,11,0,2,2,1,9,4.5,4.5,0,85.4,-1.5,-3,12,3,7,8,8,23,43,2,0.044,2024-09-04
2023,Dexter Lawrence,LawrDe03,NYG,26,DL,16,16,0,1,1,1,21,21,21,0,118.7,-3,-3,24,0,5,14,4.5,25,53,3,0.054,2024-09-04
2023,Dean Marlowe,MarlDe00,LAC,31,FS,16,4,0,18,16,0.889,197,12.3,10.9,1,130.8,8.9,121,76,0,0,0,1,1,40,3,0.07,2024-09-04
2023,Arthur Maulet,MaulAr00,BAL,30,CB,14,3,1,49,27,0.551,309,11.4,6.3,0,65.8,7.4,126,183,10,0,1,2,3,37,8,0.178,2024-09-04
2023,DaRon Payne,PaynDa00,WAS,26,DT,17,17,0,2,2,1,1,0.5,0.5,0,79.2,-6.5,-13,14,1,4,4,4,13,53,7,0.117,2024-09-04
2023,Joey Porter,PortJo02,PIT,23,CB,17,11,1,63,30,0.476,449,15,7.1,1,70.1,11.6,316,133,1,0,0,0,0,43,3,0.065,2024-09-04
2023,Zach Sieler,SielZa00,MIA,28,DT,17,17,1,3,2,0.667,3,1.5,1,0,30.6,-2,-5,8,0,7,9,10,27,63,8,0.113,2024-09-04
2023,Levi Wallace,WallLe00,PIT,28,CB,16,9,2,75,40,0.533,569,14.2,7.6,6,93.7,13,395,174,0,0,0,0,0,38,6,0.136,2024-09-04
2023,Chamarri Conner,ConnCh01,KC,23,DB,17,7,1,20,17,0.85,173,10.2,8.7,0,81.9,8,101,72,12,2,0,0,2,36,3,0.077,2024-09-04
2023,Kamu Grugier-Hill,GrugKa00,CAR,29,LB,17,5,1,21,17,0.81,144,8.5,6.9,1,91.3,3.7,51,93,7,0,0,1,1,56,10,0.152,2024-09-04
2023,CJ Henderson,HendCJ00,CAR,25,CB,12,7,0,37,27,0.73,310,11.5,8.4,1,106.8,10.2,196,114,4,0,0,1,1,39,4,0.093,2024-09-04
2023,Tre Herndon,HernTr00,JAX,27,CB,16,4,0,62,47,0.758,500,10.6,8.1,3,115,7,224,276,18,3,2,0,5,46,6,0.115,2024-09-04
2023,Cole Holcomb,HolcCo00,PIT,27,LB,8,8,0,19,13,0.684,144,11.1,7.6,0,90.7,4.9,61,83,37,0,2,0,2,54,5,0.085,2024-09-04
2023,Jaylon Johnson,JohnJa13,CHI,24,DB,14,14,4,58,32,0.552,279,8.7,4.8,2,50.9,8.7,168,111,1,0,0,0,0,36,8,0.182,2024-09-04
2023,Kwity Paye,PayeKw00,IND,25,DE,16,16,0,4,2,0.5,21,10.5,5.3,0,65.6,-3.3,-7,28,4,6,2,8.5,17,52,0,0,2024-09-04
2023,Jonathan Allen,AlleJo01,WAS,28,DT,16,16,0,4,3,0.75,-1,-0.3,-0.3,1,116.7,-1,-10,9,0,5,11,5.5,22,53,6,0.102,2024-09-04
2023,Denico Autry,AutrDe00,TEN,33,LDE,17,14,0,2,2,1,12,6,6,0,91.7,2.5,5,7,0,8,3,11.5,24,50,7,0.123,2024-09-04
2023,Julius Brents,BrenJu00,IND,23,CB,9,8,1,52,34,0.654,471,13.9,9.1,2,99.1,11.5,368,103,0,0,0,0,0,43,5,0.104,2024-09-04
2023,Troy Hill,HillTr01,CAR,32,CB,16,3,1,55,34,0.618,344,10.1,6.3,4,96.3,6.2,136,208,13,1,1,0,2,48,9,0.158,2024-09-04
2023,DJ Jones,JoneD.01,DEN,28,DT,16,16,0,4,3,0.75,-13,-4.3,-3.3,0,77.1,-6.5,-26,13,0,0,2,2,4,46,2,0.042,2024-09-04
2023,Duke Riley,RileDu00,MIA,29,LB,17,5,0,23,18,0.783,166,9.2,7.2,1,111.2,1.7,46,120,16,1,1,0.5,3,42,7,0.143,2024-09-04
2023,Gregory Rousseau,RousGr00,BUF,23,DE,16,16,0,4,3,0.75,8,2.7,2,0,77.1,1.3,-5,13,0,7,12,5,25,42,2,0.045,2024-09-04
2023,Jeffery Simmons,SimmJe01,TEN,26,DT,12,12,0,0,0,,0,,,0,,,0,0,1,6,5,5.5,17,44,3,0.064,2024-09-04
2023,Josh Sweat,SweaJo00,PHI,26,DE,17,17,0,4,4,1,9,2.3,2.3,0,79.2,-2.3,-9,18,15,14,16,6.5,37,43,4,0.085,2024-09-04
2023,Rodney Thomas,ThomRo07,IND,25,S,17,15,2,27,17,0.63,324,19.1,12,3,110.7,17,257,67,2,0,0,0,0,34,7,0.171,2024-09-04
2023,Tavierre Thomas,ThomTa01,HOU,27,CB,9,5,0,33,26,0.788,276,10.6,8.4,1,111.6,6.5,155,121,12,0,0,0,0,51,5,0.089,2024-09-04
2023,Denzel Ward,WardDe02,CLE,26,CB,13,11,2,66,32,0.485,338,10.6,5.1,1,56.2,10.5,187,151,2,0,0,0,0,34,8,0.19,2024-09-04
2023,Will Anderson,AndeWi01,HOU,22,DE,15,13,0,2,2,1,15,7.5,7.5,0,97.9,1,2,13,12,10,15,7,32,45,9,0.167,2024-09-04
2023,Tre Brown,BrowTr03,SEA,26,CB,15,7,2,46,30,0.652,411,13.7,8.9,2,90,11.2,279,132,3,0,0,1,1,34,6,0.15,2024-09-04
2023,Oren Burks,BurkOr00,SF,28,LB,15,5,1,22,15,0.682,113,7.5,5.1,0,61.4,1,5,108,8,2,0,1,3,46,1,0.021,2024-09-04
2023,Shaquill Griffin,GrifSh00,2TM,28,CB-RCB,13,7,1,43,26,0.605,306,11.8,7.1,0,72.4,11.4,229,77,1,0,0,0,0,39,3,0.071,2024-09-04
2023,Antonio Hamilton,HamiAn01,ARI,30,CB,14,9,1,49,29,0.592,323,11.1,6.6,3,90.8,10.3,192,131,4,0,0,0,0,40,3,0.07,2024-09-04
2023,Justin Jones,JoneJu03,CHI,27,RDT,17,17,0,4,4,1,22,5.5,5.5,0,89.6,-1.5,-6,28,0,5,12,4.5,22,49,4,0.075,2024-09-04
2023,George Karlaftis,KarlGe00,KC,22,DE,16,16,0,7,6,0.857,55,9.2,7.9,0,99.4,1.3,4,51,1,18,4,10.5,35,47,4,0.078,2024-09-04
2023,DeMarcus Lawrence,LawrDe00,DAL,31,DE,17,17,0,5,2,0.4,29,14.5,5.8,0,59.6,-5.6,-11,40,2,6,4,4,14,50,3,0.057,2024-09-04
2023,Sheldon Rankins,RankSh00,HOU,29,DT,15,15,0,3,3,1,-2,-0.7,-0.7,0,79.2,-5,-15,13,0,3,3,6,12,37,5,0.119,2024-09-04
2023,Haason Reddick,ReddHa00,PHI,29,OLB,17,17,0,12,11,0.917,68,6.2,5.7,0,90.3,1.7,16,52,40,11,12,11,35,38,5,0.116,2024-09-04
2023,Kobie Turner,TurnKo00,LA,24,NT,17,4,0,2,1,0.5,5,5,2.5,0,56.2,-7.5,-7,12,0,4,5,9,20,57,5,0.081,2024-09-04
2023,Tre Avery,AverTr01,TEN,26,CB,15,2,0,44,33,0.75,347,10.5,7.9,5,135.3,8.8,248,99,1,0,0,0,0,33,2,0.057,2024-09-04
2023,Darrell Baker,BakeDa02,IND,25,CB,14,6,0,50,33,0.66,513,15.5,10.3,2,113.2,11.1,343,170,0,1,0,0,1,35,10,0.222,2024-09-04
2023,Corey Ballentine,BallCo00,GB,27,CB,14,6,1,48,27,0.563,312,11.6,6.5,2,81.2,11.1,191,121,0,0,0,0,0,43,6,0.122,2024-09-04
2023,Aaron Donald,DonaAa00,LA,32,DT,16,16,0,1,1,1,-1,-1,-1,0,79.2,-6,-6,5,0,8,14,8,31,53,5,0.086,2024-09-04
2023,Trey Hendrickson,HendTr00,CIN,29,DE,17,17,0,2,2,1,23,11.5,11.5,0,114.6,5,10,13,3,8,7,17.5,35,43,7,0.14,2024-09-04
2023,Michael Jackson,JackMi01,SEA,26,CB,17,4,0,37,26,0.703,306,11.8,8.3,0,95.1,9.6,221,85,2,0,0,0,0,34,4,0.105,2024-09-04
2023,Jack Jones,JoneJa10,2TM,26,CB-DB,12,3,2,43,27,0.628,332,12.3,7.7,1,75,8.5,176,156,1,0,1,0,1,37,4,0.098,2024-09-04
2023,Jartavius Martin,MartJa04,WAS,23,DB,16,5,2,30,20,0.667,247,12.4,8.2,2,86.4,5.6,87,160,14,0,0,1,1,46,5,0.098,2024-09-04
2023,Marcus Peters,PeteMa00,LV,30,RCB,12,12,1,65,42,0.646,562,13.4,8.6,3,100.9,6.7,252,310,1,0,0,0,0,43,12,0.218,2024-09-04
2023,Jaelan Phillips,PhilJa02,MIA,24,LB,8,6,1,4,4,1,29,7.3,7.3,0,57.3,-2.5,-10,39,8,6,4,6.5,17,43,1,0.023,2024-09-04
2023,Jamien Sherwood,SherJa00,NYJ,23,LB,17,3,0,5,5,1,34,6.8,6.8,1,134.6,4,20,14,3,0,0,0,0,46,0,0,2024-09-04
2023,Preston Smith,SmitPr00,GB,31,LB,17,17,0,4,1,0.25,15,15,3.8,0,42.7,3.3,8,7,56,4,10,8,23,48,1,0.02,2024-09-04
2023,Derek Stingley,StinDe00,HOU,22,CB,11,11,5,48,23,0.479,288,12.5,6,2,41.3,15.9,225,63,0,0,0,0,0,39,4,0.093,2024-09-04
2023,Joe Tryon-Shoyinka,TryoJo00,TB,24,OLB,17,12,0,8,8,1,54,6.8,6.8,0,94.8,1,8,46,17,4,4,5,13,45,3,0.063,2024-09-04
2023,Vita Vea,VeaxVi00,TB,28,NT,15,15,0,2,1,0.5,18,18,9,0,81.2,-2,-4,22,0,4,3,5.5,13,43,2,0.044,2024-09-04
2023,Jaylen Watson,WatsJa02,KC,25,CB,16,2,0,48,27,0.563,310,11.5,6.5,4,103.6,10.4,193,117,7,0,0,2,2,33,2,0.057,2024-09-04
2023,Zach Allen,AlleZa01,DEN,26,DE,17,17,0,1,1,1,-1,-1,-1,0,79.2,-5,-5,4,0,7,13,5,27,60,2,0.032,2024-09-04
2023,Zaven Collins,CollZa00,ARI,24,LB,17,17,1,9,6,0.667,50,8.3,5.6,0,41.2,0.1,-5,55,22,6,2,3.5,12,41,2,0.047,2024-09-04
2023,Kingsley Enagbare,EnagKi00,GB,23,LB,17,4,0,3,1,0.333,-2,-2,-0.7,0,42.4,-5.3,-6,4,51,5,4,2,11,37,3,0.075,2024-09-04
2023,Malik Hooker,HookMa00,DAL,27,S,16,15,1,23,13,0.565,213,16.4,9.3,1,84.1,13,113,100,4,0,0,0,0,50,4,0.074,2024-09-04
2023,Marcus Maye,MayeMa00,NO,30,SS,7,7,2,13,10,0.769,129,12.9,9.9,0,67.9,7.5,80,49,6,1,0,1,2,37,2,0.051,2024-09-04
2023,Jarran Reed,ReedJa02,SEA,31,DE,16,16,0,3,3,1,10,3.3,3.3,0,80.6,-4,-12,22,0,9,5,7,21,54,9,0.143,2024-09-04
2023,Nathan Shepherd,ShepNa00,NO,30,DT,17,17,0,0,0,,0,,,0,,,0,0,0,4,3,3.5,11,50,3,0.057,2024-09-04
2023,Travon Walker,WalkTr03,JAX,23,OLB,17,17,0,10,9,0.9,54,6,5.4,0,89.2,1.8,8,46,49,11,7,10,30,52,8,0.133,2024-09-04
2023,Bryan Cook,CookBr02,KC,24,S,12,12,1,24,16,0.667,291,18.2,12.1,4,130.4,15.5,200,91,0,0,0,0,0,42,6,0.125,2024-09-04
2023,Jonathan Harris,HarrJo05,DEN,27,DL,17,5,0,1,1,1,21,21,21,0,118.7,-6,-6,27,0,0,2,1,3,43,0,0,2024-09-04
2023,BJ Hill,HillB.00,CIN,28,DT,17,17,2,1,1,1,1,1,1,0,39.6,-7,-7,8,0,3,14,4.5,23,51,2,0.038,2024-09-04
2023,DeAndre Houston-Carson,HousDe00,2TM,30,S-SS,13,5,2,20,12,0.6,149,12.4,7.5,1,60.2,12.7,102,47,0,0,0,0,0,41,5,0.109,2024-09-04
2023,DreMont Jones,JoneDr00,SEA,26,DE,17,16,0,3,3,1,66,22,22,0,118.7,5.3,16,50,4,8,7,4.5,20,49,3,0.058,2024-09-04
2023,Damarri Mathis,MathDa00,DEN,24,CB,17,6,0,39,29,0.744,362,12.5,9.3,3,128.4,10.2,275,87,3,0,0,0,0,35,7,0.167,2024-09-04
2023,Jalen Mills,MillJa02,NE,29,DB,17,8,0,30,18,0.6,225,12.5,7.5,1,94.4,9.1,94,131,10,2,1,0,3,45,7,0.135,2024-09-04
2023,Osa Odighizuwa,OdigOs00,DAL,25,DT,17,17,0,2,1,0.5,0,0,0,0,56.2,12,0,0,0,1,10,3,14,46,5,0.098,2024-09-04
2023,Kayvon Thibodeaux,ThibKa00,NYG,23,OLB,17,17,0,11,8,0.727,47,5.9,4.3,0,80.5,-2.5,-28,75,98,18,4,11.5,35,50,5,0.091,2024-09-04
2023,Delarrin Turner-Yell,TurnDe02,DEN,24,S,16,2,0,12,11,0.917,222,20.2,18.5,2,158.3,13.4,155,67,1,0,1,0,1,34,2,0.056,2024-09-04
2023,DeAundre Alford,AlfoDe00,ATL,26,CB,16,5,0,62,39,0.629,401,10.3,6.5,3,97.6,7.5,190,211,11,2,0,0,2,41,3,0.068,2024-09-04
2023,DAnthony Bell,BellDA03,CLE,27,S,17,4,2,18,9,0.5,86,9.6,4.8,0,24.1,10.3,69,17,10,0,1,0,1,28,3,0.097,2024-09-04
2023,Montaric Brown,BrowMo00,JAX,24,CB,12,6,0,56,37,0.661,450,12.2,8,3,108.5,9.9,287,163,1,0,0,0,0,34,9,0.209,2024-09-04
2023,YaYa Diaby,DiabYa00,TB,24,OLB,17,7,0,8,7,0.875,40,5.7,5,0,87.5,1.1,14,26,21,4,2,7.5,14,38,3,0.073,2024-09-04
2023,Cordale Flott,FlotCo00,NYG,22,CB,14,7,1,57,34,0.596,440,12.9,7.7,3,94.2,8.2,165,275,11,1,0,0,1,36,6,0.143,2024-09-04
2023,Javon Hargrave,HargJa00,SF,30,DL,16,16,0,1,1,1,11,11,11,0,112.5,-2,-2,13,0,1,5,7,14,44,2,0.043,2024-09-04
2023,DeMarcco Hellams,HellDe00,ATL,23,S,15,4,0,19,13,0.684,115,8.8,6.1,0,84.3,6.9,63,52,2,1,0,0,1,40,3,0.07,2024-09-04
2023,Cameron Heyward,HeywCa01,PIT,34,DT,11,11,0,0,0,,0,,,0,,,0,0,0,3,0,2,5,33,3,0.083,2024-09-04
2023,JC Jackson,JackJ.00,2TM,28,CB-RCB,10,8,1,64,35,0.547,512,14.6,8,5,100.5,14.2,379,133,2,0,0,0,0,28,3,0.097,2024-09-04
2023,Bilal Nichols,NichBi00,LV,27,LDT,17,17,0,4,3,0.75,33,11,8.3,0,99,-3,-12,45,0,0,1,1.5,3,48,3,0.059,2024-09-04
2023,David Onyemata,OnyeDa00,ATL,31,DL,14,14,0,2,1,0.5,4,4,2,0,56.2,-3.5,-5,9,0,5,11,4,21,50,1,0.02,2024-09-04
2023,Kevin Strong,StroKe00,ARI,27,LDE,14,11,0,1,1,1,2,2,2,0,79.2,-3,-3,5,0,3,0,2.5,6,46,3,0.061,2024-09-04
2023,JaSir Taylor,TaylJa04,LAC,24,DB,16,6,1,49,31,0.633,401,12.9,8.2,0,80.4,9.8,256,145,14,2,1,0,3,32,5,0.135,2024-09-04
2023,Dorian Williams,WillDo04,BUF,22,LB,17,2,0,24,18,0.75,180,10,7.5,0,95.8,2.6,42,138,11,0,2,0,2,40,3,0.07,2024-09-04
2023,Isaac Yiadom,YiadIs00,NO,27,CB,17,8,1,47,23,0.489,323,14,6.9,3,83.9,11.8,162,161,3,1,0,0,1,37,6,0.14,2024-09-04
2023,Jakorian Bennett,BennJa00,LV,23,CB,14,4,0,38,26,0.684,316,12.2,8.3,1,102.5,12.2,184,132,0,0,0,0,0,32,7,0.179,2024-09-04
2023,Jonathan Bullard,BullJo00,MIN,30,DL,17,14,0,0,0,,0,,,0,,,0,0,1,1,0,2,3,44,0,0,2024-09-04
2023,Lorenzo Carter,CartLo01,ATL,28,OLB,17,1,0,3,2,0.667,9,4.5,3,0,70.1,2,0,9,8,2,6,3,11,35,3,0.079,2024-09-04
2023,Jadeveon Clowney,ClowJa00,BAL,30,OLB,17,15,0,2,2,1,1,0.5,0.5,0,79.2,-4,-8,9,7,4,9,9.5,23,43,5,0.104,2024-09-04
2023,Nick Cross,CrosNi00,IND,22,S,17,2,1,10,5,0.5,61,12.2,6.1,0,29.6,16.5,58,3,5,0,0,0,0,39,2,0.049,2024-09-04
2023,Ronald Darby,DarbRo00,BAL,29,LCB,16,7,0,43,19,0.442,172,9.1,4,1,63.3,11.9,118,54,0,0,0,0,0,28,3,0.097,2024-09-04
2023,Davon Godchaux,GodcDa00,NE,29,DL,17,17,0,1,1,1,11,11,11,0,112.5,-3,-3,14,0,3,1,0,4,56,3,0.051,2024-09-04
2023,Tre Hawkins,HawkTr00,NYG,23,CB,17,3,0,30,25,0.833,403,16.1,13.4,4,158.3,11.4,259,144,0,0,0,0,0,35,5,0.125,2024-09-04
2023,John Jenkins,JenkJo00,LV,34,DT,17,17,0,1,1,1,3,3,3,0,79.2,1,1,2,0,1,1,1,3,61,2,0.032,2024-09-04
2023,Austin Johnson,JohnAu01,LAC,29,DL,17,17,0,3,3,1,15,5,5,1,127.1,-4,-12,27,1,1,1,0,2,46,2,0.042,2024-09-04
2023,John Johnson,JohnJo10,LA,28,DB,17,8,2,26,16,0.615,213,13.3,8.2,2,81.1,12.8,157,56,5,1,0,0,1,42,2,0.045,2024-09-04
2023,Ifeatu Melifonwu,MeliIf00,DET,24,S,17,6,2,28,15,0.536,137,9.1,4.9,2,61.2,8.6,80,57,13,0,2,3,5,33,4,0.108,2024-09-04
2023,Michael Pierce,PierMi00,BAL,31,NT,17,17,0,1,1,1,6,6,6,0,91.7,-4,-4,10,1,1,2,1,4,42,1,0.023,2024-09-04
2023,Khalen Saunders,SaunKh00,NO,27,DT,17,17,0,0,0,,0,,,0,,,0,0,0,0,2,0,2,57,4,0.066,2024-09-04
2023,Lukas Van Ness,VanNLu00,GB,22,LB,17,0,0,1,1,1,0,0,0,0,79.2,-2,-2,2,16,2,6,4,12,32,1,0.03,2024-09-04
2023,Mack Wilson,WilsMa03,NE,25,LB,17,1,0,12,9,0.75,97,10.8,8.1,0,98.3,4.7,43,54,30,6,1,3.5,11,37,2,0.051,2024-09-04
2023,Jaire Alexander,AlexJa00,GB,26,CB,7,7,0,33,22,0.667,282,12.8,8.5,2,113.4,11,207,75,1,0,0,0,0,27,5,0.156,2024-09-04
2023,Adrian Amos,AmosAd00,2TM,30,DB-S,16,3,0,17,10,0.588,153,15.3,9,1,108.2,8.1,95,58,1,0,0,0,0,28,2,0.067,2024-09-04
2023,Nik Bonitto,BoniNi00,DEN,24,OLB,15,4,0,5,3,0.6,38,12.7,7.6,0,83.7,0.8,0,38,23,5,10,8,24,30,4,0.118,2024-09-04
2023,Andre Chachere,ChacAn00,ARI,27,CB,17,5,0,18,9,0.5,214,23.8,11.9,2,130.3,12.4,168,46,5,1,0,0,1,30,2,0.063,2024-09-04
2023,Ashtyn Davis,DaviAs00,NYJ,27,S,17,5,3,21,12,0.571,117,9.8,5.6,0,33.3,7,19,98,2,0,0,0,0,37,4,0.098,2024-09-04
2023,Cobie Durant,DuraDe01,LA,25,DB,16,9,0,39,21,0.538,331,15.8,8.5,1,90.9,10.6,242,89,11,0,2,0,2,39,6,0.133,2024-09-04
2023,Rashan Gary,GaryRa00,GB,26,LB,17,13,0,1,0,0,0,,0,0,39.6,-6,0,0,57,10,10,9,30,44,4,0.083,2024-09-04
2023,Jordan Howden,HowdJo00,NO,23,DB,16,7,0,27,16,0.593,230,14.4,8.5,1,99.3,12.4,169,61,12,0,1,1,2,43,5,0.104,2024-09-04
2023,Jerry Hughes,HughJe99,HOU,35,DE,17,2,0,1,1,1,10,10,10,0,108.3,-3,-3,13,5,6,0,3,9,32,5,0.135,2024-09-04
2023,BJ Ojulari,OjulBJ00,ARI,21,OLB,17,0,0,8,8,1,54,6.8,6.8,0,94.8,1.5,12,42,13,2,2,4,8,40,0,0,2024-09-04
2023,Tedarrell Slaton,SlatTe00,GB,26,DL,17,17,0,0,0,,0,,,0,,,0,0,0,3,1,0,4,50,3,0.057,2024-09-04
2023,Grover Stewart,StewGr00,IND,30,DT,11,11,0,2,2,1,48,24,24,0,118.7,-4,-8,56,0,1,4,0.5,6,41,1,0.024,2024-09-04
2023,Anthony Walker,WalkAn01,CLE,28,MLB,12,12,0,21,14,0.667,136,9.7,6.5,1,100.5,4.6,41,95,25,0,2,0,2,44,3,0.064,2024-09-04
2023,Dane Belton,BeltDa00,NYG,23,S,17,2,2,20,14,0.7,146,10.4,7.3,2,84.6,6.4,88,58,12,0,1,1,2,33,4,0.108,2024-09-04
2023,JiAyir Brown,BrowJi01,SF,23,S,15,5,2,16,10,0.625,165,16.5,10.3,1,78.4,11.6,66,99,6,1,0,0,1,35,4,0.103,2024-09-04
2023,Kenny Clark,ClarKe01,GB,28,DL,17,17,0,0,0,,0,,,0,,,0,0,0,9,7,7.5,25,44,7,0.137,2024-09-04
2023,Nakobe Dean,DeanNa00,PHI,23,LB,5,4,0,14,11,0.786,87,7.9,6.2,0,92.6,2.4,42,45,6,0,0,0.5,1,30,1,0.032,2024-09-04
2023,Mike Ford,FordMi01,CLE,28,LB,16,1,1,22,14,0.636,160,11.4,7.3,5,106.1,9.4,103,57,3,0,0,0,0,28,1,0.034,2024-09-04
2023,Marlon Humphrey,HumpMa00,BAL,27,CB,10,10,1,45,21,0.467,275,13.1,6.1,1,64.6,11.5,203,72,3,0,1,0,1,26,2,0.071,2024-09-04
2023,Deion Jones,JoneDe01,CAR,29,LB,13,3,1,24,13,0.542,81,6.2,3.4,0,43.9,3.6,29,52,15,0,0,1,1,35,5,0.125,2024-09-04
2023,Patrick Jones,JonePa00,MIN,25,OLB,17,4,0,4,2,0.5,24,12,6,0,68.7,-1,0,24,22,8,5,1,14,32,2,0.059,2024-09-04
2023,Desmond King,KingDe01,2TM,29,CB-DB,10,3,0,24,20,0.833,186,9.3,7.8,0,99,4.5,78,108,9,0,1,1,2,47,4,0.078,2024-09-04
2023,Deane Leonard,LeonDe00,LAC,24,DB,11,3,0,26,16,0.615,158,9.9,6.1,1,91.5,13.7,93,65,1,0,0,0,0,28,2,0.067,2024-09-04
2023,Roy Lopez,LopeRo00,ARI,26,DT,14,5,0,0,0,,0,,,0,,,0,0,0,4,1,0,5,42,2,0.045,2024-09-04
2023,Nick Niemann,NiemNi00,LAC,26,LB,17,3,0,14,10,0.714,63,6.3,4.5,0,80.4,2.1,1,62,12,0,1,0,1,40,2,0.048,2024-09-04
2023,Dayo Odeyingbo,OdeyDa00,IND,24,DE,17,1,0,1,0,0,0,,0,0,39.6,-11,0,0,4,5,7,8,22,38,1,0.026,2024-09-04
2023,Ogbonnia Okoronkwo,OkorOg00,CLE,28,DE,14,0,0,5,5,1,44,8.8,8.8,0,103.3,-4.4,-22,66,3,4,3,4.5,12,31,2,0.061,2024-09-04
2023,Clark Phillips,PhilCl00,ATL,22,CB,11,5,0,36,18,0.5,229,12.7,6.4,2,88.8,11.1,155,74,2,0,1,0,1,27,3,0.1,2024-09-04
2023,Mark Robinson,RobiMa03,PIT,24,LB,17,2,0,7,5,0.714,59,11.8,8.4,1,136.3,4.3,41,18,7,0,0,1,1,30,1,0.032,2024-09-04
2023,Eric Rowe,RoweEr00,PIT,31,S,3,3,1,21,15,0.714,153,10.2,7.3,0,72.1,7.1,83,70,1,0,0,0,0,29,1,0.033,2024-09-04
2023,Deatrich Wise,WiseDe00,NE,29,DL,16,13,0,1,1,1,6,6,6,0,91.7,-3,-3,9,1,7,1,4.5,13,54,0,0,2024-09-04
2023,Jack Cochrane,CochJa00,KC,24,LB,17,1,0,10,7,0.7,37,5.3,3.7,0,75.8,-1.1,-17,54,10,0,0,0,0,28,1,0.034,2024-09-04
2023,Victor Dimukeje,DimuVi00,ARI,24,OLB,16,6,0,4,3,0.75,16,5.3,4,0,81.2,8.3,12,4,9,3,3,4,11,32,0,0,2024-09-04
2023,Leonard Floyd,FloyLe00,BUF,31,RDE,17,16,0,6,5,0.833,43,8.6,7.2,0,96.5,0.2,5,38,6,6,7,10.5,25,32,4,0.111,2024-09-04
2023,Miles Killebrew,KillMi00,PIT,30,DB,17,1,0,14,10,0.714,86,8.6,6.1,0,87.2,5.5,57,29,5,0,1,0,1,26,0,0,2024-09-04
2023,Jonathan Ledbetter,LedbJo01,ARI,26,DL,12,12,0,2,2,1,-1,-0.5,-0.5,0,79.2,-5,-10,9,0,1,2,1.5,5,46,3,0.061,2024-09-04
