season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2024,BUF,20.0,DIV,2,Cooper,Amari,Amari,Offense,00-0031544,18,WR,COO487703,WR,Amari Cooper
2024,BUF,21.0,CON,1,Coleman,Keon,Keon,Offense,00-0039901,0,WR,COL295571,WR,Keon Coleman
2024,BUF,21.0,CON,1,Shakir,Khalil,Khalil,Special Teams,00-0037261,10,WR,SHA107427,PR,Khalil Shakir
2024,BUF,21.0,CON,1,Shakir,Khalil,Khalil,Offense,00-0037261,10,WR,SHA107427,WR,Khalil Shakir
2024,BUF,21.0,CON,1,Hollins,Mack,Mack,Offense,00-0033555,13,WR,HOL280459,WR,Mack Hollins
2024,BUF,21.0,CON,2,Cooper,Amari,Amari,Offense,00-0031544,18,WR,COO487703,WR,Amari Cooper
2024,BUF,21.0,CON,2,Samuel,Curtis,Curtis,Offense,00-0033282,1,WR,SAM633285,WR,Curtis Samuel
2024,BUF,,SBBYE,1,Hollins,Mack,Mack,Offense,00-0033555,13,WR,HOL280459,WR,Mack Hollins
2024,BUF,,SBBYE,2,Cooper,Amari,Amari,Offense,00-0031544,18,WR,COO487703,WR,Amari Cooper
2024,BUF,,SBBYE,1,Coleman,Keon,Keon,Offense,00-0039901,0,WR,COL295571,WR,Keon Coleman
2024,BUF,,SBBYE,2,Samuel,Curtis,Curtis,Offense,00-0033282,1,WR,SAM633285,WR,Curtis Samuel
2024,BUF,,SBBYE,1,Coleman,Keon,Keon,Offense,00-0039901,0,WR,COL295571,WR,Keon Coleman
2024,BUF,,SBBYE,2,Samuel,Curtis,Curtis,Offense,00-0033282,1,WR,SAM633285,WR,Curtis Samuel
2024,BUF,,SBBYE,1,Shakir,Khalil,Khalil,Offense,00-0037261,10,WR,SHA107427,WR,Khalil Shakir
2024,BUF,,SBBYE,1,Shakir,Khalil,Khalil,Offense,00-0037261,10,WR,SHA107427,WR,Khalil Shakir
2024,CHI,1.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,1.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,1.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,1.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,1.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,1.0,REG,2,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,1.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,2.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,2.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,2.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,2.0,REG,2,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,2.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,2.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,2.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,3.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,3.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,3.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,3.0,REG,2,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,3.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,3.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,3.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,4.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,4.0,REG,2,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,4.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,4.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,4.0,REG,3,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,4.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,4.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,5.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,5.0,REG,2,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,5.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,5.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,5.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,5.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,5.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,6.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,6.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,6.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,6.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,6.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,6.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,6.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,7.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,7.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,7.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,7.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,7.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,7.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,7.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,8.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,8.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,8.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,8.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,8.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,8.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,8.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,9.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,9.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,9.0,REG,2,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,9.0,REG,3,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,9.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,9.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,9.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,10.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,10.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,10.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,10.0,REG,3,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,10.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,10.0,REG,2,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,10.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,11.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,11.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,11.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,11.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,11.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,11.0,REG,2,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,11.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,12.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,12.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,12.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,12.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,12.0,REG,2,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,12.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,12.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,13.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,13.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,13.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,13.0,REG,2,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,13.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,13.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,13.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,14.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,14.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,14.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,14.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,14.0,REG,2,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,14.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,14.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,15.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,15.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,15.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,15.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,15.0,REG,2,Carter,DeAndre,DeAndre,Offense,00-0031763,11,WR,CAR641798,WR,DeAndre Carter
2024,CHI,15.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,PR,DeAndre Carter
2024,CHI,15.0,REG,1,Carter,DeAndre,DeAndre,Special Teams,00-0031763,11,WR,CAR641798,KR,DeAndre Carter
2024,CHI,16.0,REG,2,Scott,Tyler,Tyler,Special Teams,00-0038941,10,WR,SCO719390,KR,Tyler Scott
2024,CHI,16.0,REG,3,Odunze,Rome,Rome,Special Teams,00-0039919,15,WR,ODU426541,PR,Rome Odunze
2024,CHI,16.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,16.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,16.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,16.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,17.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,17.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,17.0,REG,2,Johnson,Collin,Collin,Offense,00-0036254,80,WR,JOH137817,WR,Collin Johnson
2024,CHI,17.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,17.0,REG,2,Scott,Tyler,Tyler,Special Teams,00-0038941,10,WR,SCO719390,KR,Tyler Scott
2024,CHI,17.0,REG,3,Odunze,Rome,Rome,Special Teams,00-0039919,15,WR,ODU426541,PR,Rome Odunze
2024,CHI,17.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,18.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,18.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,18.0,REG,3,Odunze,Rome,Rome,Special Teams,00-0039919,15,WR,ODU426541,PR,Rome Odunze
2024,CHI,18.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,18.0,REG,2,Johnson,Collin,Collin,Offense,00-0036254,80,WR,JOH137817,WR,Collin Johnson
2024,CHI,18.0,REG,2,Scott,Tyler,Tyler,Special Teams,00-0038941,10,WR,SCO719390,KR,Tyler Scott
2024,CHI,18.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CHI,19.0,REG,2,Johnson,Collin,Collin,Offense,00-0036254,80,WR,JOH137817,WR,Collin Johnson
2024,CHI,19.0,REG,1,Odunze,Rome,Rome,Offense,00-0039919,15,WR,ODU426541,WR,Rome Odunze
2024,CHI,19.0,REG,2,Scott,Tyler,Tyler,Offense,00-0038941,10,WR,SCO719390,WR,Tyler Scott
2024,CHI,19.0,REG,1,Moore,Denniston,D.J.,Offense,00-0034827,2,WR,MOO272423,WR,D.J. Moore
2024,CHI,19.0,REG,2,Scott,Tyler,Tyler,Special Teams,00-0038941,10,WR,SCO719390,KR,Tyler Scott
2024,CHI,19.0,REG,3,Odunze,Rome,Rome,Special Teams,00-0039919,15,WR,ODU426541,PR,Rome Odunze
2024,CHI,19.0,REG,1,Allen,Keenan,Keenan,Offense,00-0030279,13,WR,ALL532966,WR,Keenan Allen
2024,CIN,1.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,1.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,1.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
2024,CIN,1.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,1.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,1.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,1.0,REG,2,Burton,Jermaine,Jermaine,Offense,00-0039810,81,WR,BUR768791,WR,Jermaine Burton
2024,CIN,1.0,REG,3,Pryor,Kendric,Kendric,Offense,00-0037422,19,WR,PRY454541,WR,Kendric Pryor
2024,CIN,1.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,1.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,1.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,2.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,2.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,2.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
2024,CIN,2.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,2.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,2.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,2.0,REG,2,Burton,Jermaine,Jermaine,Offense,00-0039810,81,WR,BUR768791,WR,Jermaine Burton
2024,CIN,2.0,REG,3,Pryor,Kendric,Kendric,Offense,00-0037422,19,WR,PRY454541,WR,Kendric Pryor
2024,CIN,2.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,2.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,2.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,3.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,3.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,3.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,3.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
2024,CIN,3.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,3.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,3.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,3.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,3.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,3.0,REG,2,Burton,Jermaine,Jermaine,Offense,00-0039810,81,WR,BUR768791,WR,Jermaine Burton
2024,CIN,4.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,4.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,4.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,4.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,4.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
2024,CIN,4.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,4.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,4.0,REG,2,Burton,Jermaine,Jermaine,Offense,00-0039810,81,WR,BUR768791,WR,Jermaine Burton
2024,CIN,4.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,4.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,5.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,5.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,5.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,5.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,5.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,5.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,5.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
2024,CIN,5.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,5.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,5.0,REG,2,Burton,Jermaine,Jermaine,Offense,00-0039810,81,WR,BUR768791,WR,Jermaine Burton
2024,CIN,6.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,6.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,6.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,6.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
2024,CIN,6.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,6.0,REG,2,Burton,Jermaine,Jermaine,Offense,00-0039810,81,WR,BUR768791,WR,Jermaine Burton
2024,CIN,6.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,6.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,6.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,6.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,7.0,REG,1,Chase,Ja'Marr,Ja'Marr,Offense,00-0036900,1,WR,CHA694469,WR,Ja'Marr Chase
2024,CIN,7.0,REG,2,Irwin,Trenton,Trenton,Offense,00-0035341,11,WR,IRW629310,WR,Trenton Irwin
2024,CIN,7.0,REG,2,Irwin,Trenton,Trenton,Special Teams,00-0035341,11,WR,IRW629310,PR,Trenton Irwin
2024,CIN,7.0,REG,1,Higgins,Tamaurice,Tee,Offense,00-0036410,5,WR,HIG387791,WR,Tee Higgins
2024,CIN,7.0,REG,3,Burton,Jermaine,Jermaine,Special Teams,00-0039810,81,WR,BUR768791,PR,Jermaine Burton
2024,CIN,7.0,REG,3,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,KOR,Charlie Jones
2024,CIN,7.0,REG,1,Iosivas,Andrei,Andrei,Offense,00-0038619,80,WR,IOS307886,WR,Andrei Iosivas
2024,CIN,7.0,REG,2,Jones,Charlie,Charlie,Offense,00-0038576,15,WR,JON160287,WR,Charlie Jones
2024,CIN,7.0,REG,1,Jones,Charlie,Charlie,Special Teams,00-0038576,15,WR,JON160287,PR,Charlie Jones
